Station,Date,Time,H2S
104,6/22/2009,13:00,0.29766
104,6/22/2009,13:20,0.2861
104,6/22/2009,13:40,0.09195
104,6/22/2009,14:00,0.03295
104,6/22/2009,14:20,0.12421
104,6/22/2009,14:40,
104,6/22/2009,15:00,
104,6/22/2009,15:20,
104,6/22/2009,15:40,0.03006
104,6/22/2009,16:00,0.05252
104,6/22/2009,16:20,0.11342
104,6/22/2009,16:40,
104,6/22/2009,17:00,0.11238
104,6/22/2009,17:20,0.13505
104,6/22/2009,17:40,0.22441
104,6/22/2009,18:00,0.26529
104,6/22/2009,18:20,0.305
104,6/22/2009,18:40,0.02779
104,6/22/2009,19:00,0.43286
104,6/22/2009,19:20,0.26612
104,6/22/2009,19:40,0.42839
104,6/22/2009,20:00,0.4499
104,6/22/2009,20:20,1.36779
104,6/22/2009,20:40,1.31398
104,6/22/2009,21:00,0.19546
104,6/22/2009,21:20,0.58405
104,6/22/2009,21:40,0.4637
104,6/22/2009,22:00,0.73887
104,6/22/2009,22:20,0.78031
104,6/22/2009,22:40,0.65034
104,6/22/2009,23:00,0.36871
104,6/22/2009,23:20,0.50543
104,6/22/2009,23:40,0.53209
104,6/23/2009,0:00,0.58846
104,6/23/2009,0:20,0.61074
104,6/23/2009,0:40,0.90872
104,6/23/2009,1:00,0.5694
104,6/23/2009,1:20,0.53632
104,6/23/2009,1:40,0.4436
104,6/23/2009,2:00,0.22146
104,6/23/2009,2:20,0.17121
104,6/23/2009,2:40,0.06756
104,6/23/2009,3:00,0.10278
104,6/23/2009,3:20,0.06123
104,6/23/2009,3:40,1.18117
104,6/23/2009,4:00,
104,6/23/2009,4:20,
104,6/23/2009,4:40,
104,6/23/2009,5:00,32.56431
104,6/23/2009,5:20,144.74684
104,6/23/2009,5:40,20.73178
104,6/23/2009,6:00,14.16248
104,6/23/2009,6:20,6.15628
104,6/23/2009,6:40,5.36765
104,6/23/2009,7:00,5.01264
104,6/23/2009,7:20,3.69463
104,6/23/2009,7:40,2.50821
104,6/23/2009,8:00,2.3584
104,6/23/2009,8:20,1.17292
104,6/23/2009,8:40,0.88269
104,6/23/2009,9:00,0.78348
104,6/23/2009,9:20,0.6552
104,6/23/2009,9:40,1.16777
104,6/23/2009,10:00,0.44801
104,6/23/2009,10:20,0.32992
104,6/23/2009,10:40,0.19964
104,6/23/2009,11:00,
104,6/23/2009,11:20,
104,6/23/2009,11:40,
104,6/23/2009,12:00,
104,6/23/2009,12:20,
104,6/23/2009,12:40,
104,6/23/2009,13:00,
104,6/23/2009,13:20,
104,6/23/2009,13:40,
104,6/23/2009,14:00,
104,6/23/2009,14:20,
104,6/23/2009,14:40,0.0447
104,6/23/2009,15:00,
104,6/23/2009,15:20,0.11788
104,6/23/2009,15:40,0.10677
104,6/23/2009,16:00,
104,6/23/2009,16:20,
104,6/23/2009,16:40,
104,6/23/2009,17:00,
104,6/23/2009,17:20,
104,6/23/2009,17:40,
104,6/23/2009,18:00,0.10662
104,6/23/2009,18:20,
104,6/23/2009,18:40,
104,6/23/2009,19:00,
104,6/23/2009,19:20,
104,6/23/2009,19:40,
104,6/23/2009,20:00,
104,6/23/2009,20:20,
104,6/23/2009,20:40,
104,6/23/2009,21:00,
104,6/23/2009,21:20,
104,6/23/2009,21:40,0.00664
104,6/23/2009,22:00,0.58883
104,6/23/2009,22:20,76.18103
104,6/23/2009,22:40,99.58901
104,6/23/2009,23:00,189.92079
104,6/23/2009,23:20,326.30246
104,6/23/2009,23:40,160.70616
104,6/24/2009,0:00,258.81241
104,6/24/2009,0:20,528.37695
104,6/24/2009,0:40,156.76303
104,6/24/2009,1:00,164.63731
104,6/24/2009,1:20,384.0235
104,6/24/2009,1:40,273.72632
104,6/24/2009,2:00,294.13269
104,6/24/2009,2:20,194.70674
104,6/24/2009,2:40,240.42543
104,6/24/2009,3:00,122.46688
104,6/24/2009,3:20,69.188
104,6/24/2009,3:40,82.53894
104,6/24/2009,4:00,13.84239
104,6/24/2009,4:20,74.07171
104,6/24/2009,4:40,172.80956
104,6/24/2009,5:00,30.89158
104,6/24/2009,5:20,16.22319
104,6/24/2009,5:40,23.04533
104,6/24/2009,6:00,28.44944
104,6/24/2009,6:20,59.59862
104,6/24/2009,6:40,62.4519
104,6/24/2009,7:00,110.16171
104,6/24/2009,7:20,88.3614
104,6/24/2009,7:40,17.03241
104,6/24/2009,8:00,2.53817
104,6/24/2009,8:20,1.15486
104,6/24/2009,8:40,0.6211
104,6/24/2009,9:00,0.49419
104,6/24/2009,9:20,0.60422
104,6/24/2009,9:40,0.33359
104,6/24/2009,10:00,0.24761
104,6/24/2009,10:20,0.64543
104,6/24/2009,10:40,0.45822
104,6/24/2009,11:00,0.14311
104,6/24/2009,11:20,0.13925
104,6/24/2009,11:40,0.13538
104,6/24/2009,12:00,0.42998
104,6/24/2009,12:20,
104,6/24/2009,12:40,0.04268
104,6/24/2009,13:00,0.25063
104,6/24/2009,13:20,0.14952
104,6/24/2009,13:40,
104,6/24/2009,14:00,0.07575
104,6/24/2009,14:20,
104,6/24/2009,14:40,
104,6/24/2009,15:00,
104,6/24/2009,15:20,
104,6/24/2009,15:40,
104,6/24/2009,16:00,
104,6/24/2009,16:20,
104,6/24/2009,16:40,
104,6/24/2009,17:00,
104,6/24/2009,17:20,0.20914
104,6/24/2009,17:40,0.8104
104,6/24/2009,18:00,0.48739
104,6/24/2009,18:20,0.06565
104,6/24/2009,18:40,0.16263
104,6/24/2009,19:00,
104,6/24/2009,19:20,
104,6/24/2009,19:40,
104,6/24/2009,20:00,
104,6/24/2009,20:20,
104,6/24/2009,20:40,
104,6/24/2009,21:00,
104,6/24/2009,21:20,0.14025
104,6/24/2009,21:40,
104,6/24/2009,22:00,
104,6/24/2009,22:20,
104,6/24/2009,22:40,
104,6/24/2009,23:00,
104,6/24/2009,23:20,5.95182
104,6/24/2009,23:40,20.15915
104,6/25/2009,0:00,12.96754
104,6/25/2009,0:20,25.59586
104,6/25/2009,0:40,50.2487
104,6/25/2009,1:00,19.05784
104,6/25/2009,1:20,31.01627
104,6/25/2009,1:40,31.46101
104,6/25/2009,2:00,58.76325
104,6/25/2009,2:20,56.41283
104,6/25/2009,2:40,55.65131
104,6/25/2009,3:00,19.26972
104,6/25/2009,3:20,33.09743
104,6/25/2009,3:40,128.60559
104,6/25/2009,4:00,155.42107
104,6/25/2009,4:20,108.72191
104,6/25/2009,4:40,45.40126
104,6/25/2009,5:00,58.42698
104,6/25/2009,5:20,95.09931
104,6/25/2009,5:40,56.35602
104,6/25/2009,6:00,18.15355
104,6/25/2009,6:20,60.62479
104,6/25/2009,6:40,131.81546
104,6/25/2009,7:00,86.8025
104,6/25/2009,7:20,120.01888
104,6/25/2009,7:40,18.69033
104,6/25/2009,8:00,2.74328
104,6/25/2009,8:20,1.64931
104,6/25/2009,8:40,2.01474
104,6/25/2009,9:00,0.6966
104,6/25/2009,9:20,0.34381
104,6/25/2009,9:40,0.13876
104,6/25/2009,10:00,
104,6/25/2009,10:20,
104,6/25/2009,10:40,
104,6/25/2009,11:00,
104,6/25/2009,11:20,
104,6/25/2009,11:40,
104,6/25/2009,12:00,
104,6/25/2009,12:20,
104,6/25/2009,12:40,
104,6/25/2009,13:00,
104,6/25/2009,13:20,
104,6/25/2009,13:40,
104,6/25/2009,14:00,
104,6/25/2009,14:20,0.02161
104,6/25/2009,14:40,1.33571
104,6/25/2009,15:00,2.95447
104,6/25/2009,15:20,1.79308
104,6/25/2009,15:40,8.53182
104,6/25/2009,16:00,3.84319
104,6/25/2009,16:20,
104,6/25/2009,16:40,
104,6/25/2009,17:00,2.00465
104,6/25/2009,17:20,0.53763
104,6/25/2009,17:40,0.03213
104,6/25/2009,18:00,0.00501
104,6/25/2009,18:20,0.58242
104,6/25/2009,18:40,0.04586
104,6/25/2009,19:00,0.36038
104,6/25/2009,19:20,0.64532
104,6/25/2009,19:40,1.05154
104,6/25/2009,20:00,
104,6/25/2009,20:20,0.27362
104,6/25/2009,20:40,0.78994
104,6/25/2009,21:00,2.37374
104,6/25/2009,21:20,6.47565
104,6/25/2009,21:40,7.26222
104,6/25/2009,22:00,61.00908
104,6/25/2009,22:20,79.28811
104,6/25/2009,22:40,83.12251
104,6/25/2009,23:00,42.98689
104,6/25/2009,23:20,29.68834
104,6/25/2009,23:40,13.28959
104,6/26/2009,0:00,14.76222
104,6/26/2009,0:20,14.06931
104,6/26/2009,0:40,41.93261
104,6/26/2009,1:00,88.31411
104,6/26/2009,1:20,121.51854
104,6/26/2009,1:40,51.78631
104,6/26/2009,2:00,107.61103
104,6/26/2009,2:20,47.09852
104,6/26/2009,2:40,23.47435
104,6/26/2009,3:00,12.50334
104,6/26/2009,3:20,32.05
104,6/26/2009,3:40,35.48322
104,6/26/2009,4:00,28.52376
104,6/26/2009,4:20,27.74229
104,6/26/2009,4:40,30.41614
104,6/26/2009,5:00,25.06187
104,6/26/2009,5:20,23.12263
104,6/26/2009,5:40,37.25378
104,6/26/2009,6:00,35.55971
104,6/26/2009,6:20,65.51236
104,6/26/2009,6:40,227.95787
104,6/26/2009,7:00,165.77507
104,6/26/2009,7:20,151.04736
104,6/26/2009,7:40,6.44419
104,6/26/2009,8:00,3.92192
104,6/26/2009,8:20,1.92682
104,6/26/2009,8:40,0.44869
104,6/26/2009,9:00,0.37041
104,6/26/2009,9:20,
104,6/26/2009,9:40,2.356
104,6/26/2009,10:00,16.52753
104,6/26/2009,10:20,
104,6/26/2009,10:40,
104,6/26/2009,11:00,7.24751
104,6/26/2009,11:20,12.50518
104,6/26/2009,11:40,5.4112
104,6/26/2009,12:00,10.68454
104,6/26/2009,12:20,17.11714
104,6/26/2009,12:40,16.575
104,6/26/2009,13:00,17.92318
104,6/26/2009,13:20,27.15988
104,6/26/2009,13:40,16.45981
104,6/26/2009,14:00,3.32401
104,6/26/2009,14:20,2.54029
104,6/26/2009,14:40,4.07258
104,6/26/2009,15:00,5.99777
104,6/26/2009,15:20,
104,6/26/2009,15:40,17.29429
104,6/26/2009,16:00,
104,6/26/2009,16:20,
104,6/26/2009,16:40,
104,6/26/2009,17:00,
104,6/26/2009,17:20,
104,6/26/2009,17:40,
104,6/26/2009,18:00,
104,6/26/2009,18:20,
104,6/26/2009,18:40,
104,6/26/2009,19:00,
104,6/26/2009,19:20,
104,6/26/2009,19:40,
104,6/26/2009,20:00,
104,6/26/2009,20:20,
104,6/26/2009,20:40,
104,6/26/2009,21:00,
104,6/26/2009,21:20,
104,6/26/2009,21:40,
104,6/26/2009,22:00,
104,6/26/2009,22:20,
104,6/26/2009,22:40,
104,6/26/2009,23:00,
104,6/26/2009,23:20,
104,6/26/2009,23:40,
104,6/27/2009,0:00,
104,6/27/2009,0:20,
104,6/27/2009,0:40,
104,6/27/2009,1:00,
104,6/27/2009,1:20,
104,6/27/2009,1:40,
104,6/27/2009,2:00,
104,6/27/2009,2:20,
104,6/27/2009,2:40,
104,6/27/2009,3:00,
104,6/27/2009,3:20,
104,6/27/2009,3:40,3.1474
104,6/27/2009,4:00,16.79736
104,6/27/2009,4:20,14.66162
104,6/27/2009,4:40,17.1709
104,6/27/2009,5:00,7.2605
104,6/27/2009,5:20,7.18311
104,6/27/2009,5:40,9.89429
104,6/27/2009,6:00,
104,6/27/2009,6:20,1.5918
104,6/27/2009,6:40,13.5769
104,6/27/2009,7:00,20.12451
104,6/27/2009,7:20,14.32178
104,6/27/2009,7:40,13.95654
104,6/27/2009,8:00,13.79419
104,6/27/2009,8:20,13.67944
104,6/27/2009,8:40,31.14893
104,6/27/2009,9:00,40.08789
104,6/27/2009,9:20,16.04004
104,6/27/2009,9:40,21.83154
104,6/27/2009,10:00,33.43945
104,6/27/2009,10:20,24.91162
104,6/27/2009,10:40,26.91162
104,6/27/2009,11:00,20.53613
104,6/27/2009,11:20,30.20752
104,6/27/2009,11:40,18.65771
104,6/27/2009,12:00,11.79712
104,6/27/2009,12:20,13.26538
104,6/27/2009,12:40,21.3916
104,6/27/2009,13:00,9.31909
104,6/27/2009,13:20,5.42798
104,6/27/2009,13:40,10.41089
104,6/27/2009,14:00,9.67603
104,6/27/2009,14:20,6.94324
104,6/27/2009,14:40,2.88446
104,6/27/2009,15:00,4.60083
104,6/27/2009,15:20,10.78857
104,6/27/2009,15:40,0.9856
104,6/27/2009,16:00,4.2749
104,6/27/2009,16:20,7.42847
104,6/27/2009,16:40,13.25366
104,6/27/2009,17:00,4.17517
104,6/27/2009,17:20,1.0726
104,6/27/2009,17:40,3.81311
104,6/27/2009,18:00,11.33203
104,6/27/2009,18:20,31.26611
104,6/27/2009,18:40,4.74536
104,6/27/2009,19:00,6.44739
104,6/27/2009,19:20,0.32511
104,6/27/2009,19:40,9.51611
104,6/27/2009,20:00,9.32178
104,6/27/2009,20:20,10.86206
104,6/27/2009,20:40,11.38354
104,6/27/2009,21:00,6.72046
104,6/27/2009,21:20,0.71819
104,6/27/2009,21:40,0.96478
104,6/27/2009,22:00,
104,6/27/2009,22:20,
104,6/27/2009,22:40,
104,6/27/2009,23:00,
104,6/27/2009,23:20,
104,6/27/2009,23:40,5.55664
104,6/28/2009,0:00,19.53613
104,6/28/2009,0:20,20.99365
104,6/28/2009,0:40,15.74634
104,6/28/2009,1:00,45.95996
104,6/28/2009,1:20,87.21484
104,6/28/2009,1:40,89.82813
104,6/28/2009,2:00,50.29395
104,6/28/2009,2:20,72.25586
104,6/28/2009,2:40,86.45117
104,6/28/2009,3:00,67.88281
104,6/28/2009,3:20,13.86768
104,6/28/2009,3:40,20.71533
104,6/28/2009,4:00,102.28125
104,6/28/2009,4:20,84.21875
104,6/28/2009,4:40,25.03857
104,6/28/2009,5:00,9.47241
104,6/28/2009,5:20,11.93262
104,6/28/2009,5:40,24.68359
104,6/28/2009,6:00,36.89063
104,6/28/2009,6:20,14.26904
104,6/28/2009,6:40,22.65771
104,6/28/2009,7:00,29.80127
104,6/28/2009,7:20,49.35352
104,6/28/2009,7:40,16.84766
104,6/28/2009,8:00,14.88452
104,6/28/2009,8:20,31.21094
104,6/28/2009,8:40,1.96823
104,6/28/2009,9:00,2.28235
104,6/28/2009,9:20,0.2832
104,6/28/2009,9:40,5.66992
104,6/28/2009,10:00,0.08056
104,6/28/2009,10:20,12.77197
104,6/28/2009,10:40,1.9071
104,6/28/2009,11:00,8.92554
104,6/28/2009,11:20,3.2135
104,6/28/2009,11:40,1.25922
104,6/28/2009,12:00,
104,6/28/2009,12:20,4.27612
104,6/28/2009,12:40,2.8172
104,6/28/2009,13:00,4.2627
104,6/28/2009,13:20,2.27625
104,6/28/2009,13:40,2.05164
104,6/28/2009,14:00,
104,6/28/2009,14:20,
104,6/28/2009,14:40,
104,6/28/2009,15:00,0.32756
104,6/28/2009,15:20,1.42255
104,6/28/2009,15:40,
104,6/28/2009,16:00,2.37573
104,6/28/2009,16:20,0.79021
104,6/28/2009,16:40,
104,6/28/2009,17:00,3.70117
104,6/28/2009,17:20,7.57715
104,6/28/2009,17:40,
104,6/28/2009,18:00,
104,6/28/2009,18:20,
104,6/28/2009,18:40,
104,6/28/2009,19:00,17.98096
104,6/28/2009,19:20,
104,6/28/2009,19:40,
104,6/28/2009,20:00,
104,6/28/2009,20:20,
104,6/28/2009,20:40,1.19672
104,6/28/2009,21:00,
104,6/28/2009,21:20,0.25614
104,6/28/2009,21:40,0.14811
104,6/28/2009,22:00,
104,6/28/2009,22:20,
104,6/28/2009,22:40,
104,6/28/2009,23:00,2.15802
104,6/28/2009,23:20,0.05737
104,6/28/2009,23:40,
104,6/29/2009,0:00,
104,6/29/2009,0:20,
104,6/29/2009,0:40,
104,6/29/2009,1:00,
104,6/29/2009,1:20,
104,6/29/2009,1:40,
104,6/29/2009,2:00,
104,6/29/2009,2:20,
104,6/29/2009,2:40,
104,6/29/2009,3:00,
104,6/29/2009,3:20,
104,6/29/2009,3:40,
104,6/29/2009,4:00,
104,6/29/2009,4:20,
104,6/29/2009,4:40,59.76855
104,6/29/2009,5:00,76.94531
104,6/29/2009,5:20,49.58496
104,6/29/2009,5:40,25.5293
104,6/29/2009,6:00,3.68494
104,6/29/2009,6:20,
104,6/29/2009,6:40,
104,6/29/2009,7:00,
104,6/29/2009,7:20,1.34198
104,6/29/2009,7:40,27.32031
104,6/29/2009,8:00,25.24316
104,6/29/2009,8:20,60.72461
104,6/29/2009,8:40,1.00381
104,6/29/2009,9:00,0.3532
104,6/29/2009,9:20,
104,6/29/2009,9:40,
104,6/29/2009,10:00,
104,6/29/2009,10:20,0.7365
104,6/29/2009,10:40,
104,6/29/2009,11:00,
104,6/29/2009,11:20,
104,6/29/2009,11:40,
104,6/29/2009,12:00,
104,6/29/2009,12:20,
104,6/29/2009,12:40,
104,6/29/2009,13:00,
104,6/29/2009,13:20,
104,6/29/2009,13:40,
104,6/29/2009,14:00,
104,6/29/2009,14:20,
104,6/29/2009,14:40,
104,6/29/2009,15:00,
104,6/29/2009,15:20,
104,6/29/2009,15:40,
104,6/29/2009,16:00,
104,6/29/2009,16:20,
104,6/29/2009,16:40,
104,6/29/2009,17:00,
104,6/29/2009,17:20,
104,6/29/2009,17:40,
104,6/29/2009,18:00,
104,6/29/2009,18:20,
104,6/29/2009,18:40,
104,6/29/2009,19:00,
104,6/29/2009,19:20,
104,6/29/2009,19:40,
104,6/29/2009,20:00,
104,6/29/2009,20:20,
104,6/29/2009,20:40,
104,6/29/2009,21:00,
104,6/29/2009,21:20,
104,6/29/2009,21:40,
104,6/29/2009,22:00,3.11444
104,6/29/2009,22:20,4.9292
104,6/29/2009,22:40,2.00464
104,6/29/2009,23:00,18.70068
104,6/29/2009,23:20,48.47266
104,6/29/2009,23:40,33.58887
104,6/30/2009,0:00,17.4209
104,6/30/2009,0:20,19.77979
104,6/30/2009,0:40,28.64453
104,6/30/2009,1:00,9.29736
104,6/30/2009,1:20,5.0354
104,6/30/2009,1:40,2.76379
104,6/30/2009,2:00,2.84344
104,6/30/2009,2:20,2.6272
104,6/30/2009,2:40,2.48352
104,6/30/2009,3:00,2.83655
104,6/30/2009,3:20,2.09167
104,6/30/2009,3:40,1.15356
104,6/30/2009,4:00,6.73389
104,6/30/2009,4:20,6.44336
104,6/30/2009,4:40,5.26489
104,6/30/2009,5:00,5.57849
104,6/30/2009,5:20,59.90332
104,6/30/2009,5:40,801.3125
104,6/30/2009,6:00,73.22266
104,6/30/2009,6:20,35.08887
104,6/30/2009,6:40,20.21484
104,6/30/2009,7:00,85.64063
104,6/30/2009,7:20,77.08398
104,6/30/2009,7:40,51.20801
104,6/30/2009,8:00,82.60742
104,6/30/2009,8:20,69.29297
104,6/30/2009,8:40,44.08887
104,6/30/2009,9:00,39.73438
104,6/30/2009,9:20,29.06787
104,6/30/2009,9:40,11.04761
104,6/30/2009,10:00,0.7605
104,6/30/2009,10:20,0.52917
104,6/30/2009,10:40,0.42021
104,6/30/2009,11:00,0.1001
104,6/30/2009,11:20,
104,6/30/2009,11:40,0.10225
104,6/30/2009,12:00,
104,6/30/2009,12:20,0.05392
104,6/30/2009,12:40,
104,6/30/2009,13:00,0.00224
104,6/30/2009,13:20,
104,6/30/2009,13:40,0.00061
104,6/30/2009,14:00,
104,6/30/2009,14:20,
104,6/30/2009,14:40,
104,6/30/2009,15:00,
104,6/30/2009,15:20,
104,6/30/2009,15:40,
104,6/30/2009,16:00,
104,6/30/2009,16:20,
104,6/30/2009,16:40,0.01299
104,6/30/2009,17:00,
104,6/30/2009,17:20,
104,6/30/2009,17:40,
104,6/30/2009,18:00,
104,6/30/2009,18:20,0.059
104,6/30/2009,18:40,
104,6/30/2009,19:00,0.00448
104,6/30/2009,19:20,
104,6/30/2009,19:40,
104,6/30/2009,20:00,
104,6/30/2009,20:20,0.12451
104,6/30/2009,20:40,0.17092
104,6/30/2009,21:00,0.09827
104,6/30/2009,21:20,0.15401
104,6/30/2009,21:40,0.16449
104,6/30/2009,22:00,0.14404
104,6/30/2009,22:20,0.37761
104,6/30/2009,22:40,1.461
104,6/30/2009,23:00,0.37029
104,6/30/2009,23:20,1.62601
104,6/30/2009,23:40,1.98694
104,01/07/2009,0:00,1.84775
104,01/07/2009,0:20,3.04742
104,01/07/2009,0:40,7.20379
104,01/07/2009,1:00,3.63573
104,01/07/2009,1:20,1.62421
104,01/07/2009,1:40,2.23199
104,01/07/2009,2:00,3.15648
104,01/07/2009,2:20,4.04562
104,01/07/2009,2:40,4.8214
104,01/07/2009,3:00,124.44067
104,01/07/2009,3:20,14.49008
104,01/07/2009,3:40,3.01132
104,01/07/2009,4:00,144.37
104,01/07/2009,4:20,298.38843
104,01/07/2009,4:40,80.08719
104,01/07/2009,5:00,26.6469
104,01/07/2009,5:20,19.41503
104,01/07/2009,5:40,8.13803
104,01/07/2009,6:00,5.18589
104,01/07/2009,6:20,5.12208
104,01/07/2009,6:40,4.19603
104,01/07/2009,7:00,3.43314
104,01/07/2009,7:20,2.99711
104,01/07/2009,7:40,3.85228
104,01/07/2009,8:00,9.72095
104,01/07/2009,8:20,5.28391
104,01/07/2009,8:40,1.66829
104,01/07/2009,9:00,1.1234
104,01/07/2009,9:20,0.60366
104,01/07/2009,9:40,0.69274
104,01/07/2009,10:00,0.35767
104,01/07/2009,10:20,0.36339
104,01/07/2009,10:40,0.9394
104,01/07/2009,11:00,0.94886
104,01/07/2009,11:20,0.44125
104,01/07/2009,11:40,0.45637
104,01/07/2009,12:00,0.11083
104,01/07/2009,12:20,0.05623
104,01/07/2009,12:40,0.22226
104,01/07/2009,13:00,0.03851
104,01/07/2009,13:20,0.22617
104,01/07/2009,13:40,0.48136
104,01/07/2009,14:00,0.21029
104,01/07/2009,14:20,0.18992
104,01/07/2009,14:40,0.04572
104,01/07/2009,15:00,0.04035
104,01/07/2009,15:20,
104,01/07/2009,15:40,0.04694
104,01/07/2009,16:00,0.0587
104,01/07/2009,16:20,
104,01/07/2009,16:40,
104,01/07/2009,17:00,0.02609
104,01/07/2009,17:20,
104,01/07/2009,17:40,
104,01/07/2009,18:00,
104,01/07/2009,18:20,
104,01/07/2009,18:40,
104,01/07/2009,19:00,
104,01/07/2009,19:20,
104,01/07/2009,19:40,
104,01/07/2009,20:00,
104,01/07/2009,20:20,
104,01/07/2009,20:40,
104,01/07/2009,21:00,
104,01/07/2009,21:20,
104,01/07/2009,21:40,
104,01/07/2009,22:00,
104,01/07/2009,22:20,
104,01/07/2009,22:40,
104,01/07/2009,23:00,
104,01/07/2009,23:20,
104,01/07/2009,23:40,
104,02/07/2009,0:00,
104,02/07/2009,0:20,
104,02/07/2009,0:40,
104,02/07/2009,1:00,
104,02/07/2009,1:20,
104,02/07/2009,1:40,
104,02/07/2009,2:00,
104,02/07/2009,2:20,
104,02/07/2009,2:40,
104,02/07/2009,3:00,
104,02/07/2009,3:20,
104,02/07/2009,3:40,
104,02/07/2009,4:00,
104,02/07/2009,4:20,
104,02/07/2009,4:40,
104,02/07/2009,5:00,
104,02/07/2009,5:20,
104,02/07/2009,5:40,
104,02/07/2009,6:00,
104,02/07/2009,6:20,
104,02/07/2009,6:40,
104,02/07/2009,7:00,
104,02/07/2009,7:20,
104,02/07/2009,7:40,
104,02/07/2009,8:00,
104,02/07/2009,8:20,
104,02/07/2009,8:40,
104,02/07/2009,9:00,
104,02/07/2009,9:20,
104,02/07/2009,9:40,
104,02/07/2009,10:00,
104,02/07/2009,10:20,
104,02/07/2009,10:40,
104,02/07/2009,11:00,
104,02/07/2009,11:20,
104,02/07/2009,11:40,
104,02/07/2009,12:00,
104,02/07/2009,12:20,
104,02/07/2009,12:40,
104,02/07/2009,13:00,
104,02/07/2009,13:20,
104,02/07/2009,13:40,
104,02/07/2009,14:00,
104,02/07/2009,14:20,
104,02/07/2009,14:40,
104,02/07/2009,15:00,
104,02/07/2009,15:20,
104,02/07/2009,15:40,
104,02/07/2009,16:00,
104,02/07/2009,16:20,
104,02/07/2009,16:40,
104,02/07/2009,17:00,
104,02/07/2009,17:20,
104,02/07/2009,17:40,
104,02/07/2009,18:00,0.0323
104,02/07/2009,18:20,
104,02/07/2009,18:40,
104,02/07/2009,19:00,
104,02/07/2009,19:20,
104,02/07/2009,19:40,
104,02/07/2009,20:00,
104,02/07/2009,20:20,
104,02/07/2009,20:40,
104,02/07/2009,21:00,
104,02/07/2009,21:20,
104,02/07/2009,21:40,
104,02/07/2009,22:00,0.06872
104,02/07/2009,22:20,0.03681
104,02/07/2009,22:40,
104,02/07/2009,23:00,
104,02/07/2009,23:20,
104,02/07/2009,23:40,0.1123
104,03/07/2009,0:00,
104,03/07/2009,0:20,
104,03/07/2009,0:40,
104,03/07/2009,1:00,0.09554
104,03/07/2009,1:20,0.07099
104,03/07/2009,1:40,0.143
104,03/07/2009,2:00,0.20051
104,03/07/2009,2:20,0.32022
104,03/07/2009,2:40,
104,03/07/2009,3:00,
104,03/07/2009,3:20,
104,03/07/2009,3:40,
104,03/07/2009,4:00,0.01842
104,03/07/2009,4:20,
104,03/07/2009,4:40,0.05417
104,03/07/2009,5:00,
104,03/07/2009,5:20,0.0831
104,03/07/2009,5:40,0.15467
104,03/07/2009,6:00,0.63987
104,03/07/2009,6:20,0.96006
104,03/07/2009,6:40,0.62214
104,03/07/2009,7:00,1.03589
104,03/07/2009,7:20,0.86681
104,03/07/2009,7:40,0.48705
104,03/07/2009,8:00,0.51022
104,03/07/2009,8:20,0.35381
104,03/07/2009,8:40,0.57174
104,03/07/2009,9:00,0.38414
104,03/07/2009,9:20,0.10566
104,03/07/2009,9:40,0.23071
104,03/07/2009,10:00,0.00082
104,03/07/2009,10:20,0.06922
104,03/07/2009,10:40,0.03819
104,03/07/2009,11:00,
104,03/07/2009,11:20,
104,03/07/2009,11:40,
104,03/07/2009,12:00,0.02581
104,03/07/2009,12:20,0.01721
104,03/07/2009,12:40,
104,03/07/2009,13:00,0.07129
104,03/07/2009,13:20,0.21265
104,03/07/2009,13:40,0.28323
104,03/07/2009,14:00,0.33887
104,03/07/2009,14:20,0.52779
104,03/07/2009,14:40,0.56976
104,03/07/2009,15:00,0.34628
104,03/07/2009,15:20,0.7385
104,03/07/2009,15:40,0.33664
104,03/07/2009,16:00,0.32337
104,03/07/2009,16:20,0.21457
104,03/07/2009,16:40,0.54852
104,03/07/2009,17:00,0.52959
104,03/07/2009,17:20,0.364
104,03/07/2009,17:40,0.48581
104,03/07/2009,18:00,0.29598
104,03/07/2009,18:20,0.52229
104,03/07/2009,18:40,0.532
104,03/07/2009,19:00,0.64594
104,03/07/2009,19:20,0.69906
104,03/07/2009,19:40,0.44188
104,03/07/2009,20:00,0.59989
104,03/07/2009,20:20,0.96403
104,03/07/2009,20:40,0.5758
104,03/07/2009,21:00,0.75558
104,03/07/2009,21:20,0.71993
104,03/07/2009,21:40,0.72781
104,03/07/2009,22:00,0.86989
104,03/07/2009,22:20,0.94375
104,03/07/2009,22:40,0.92477
104,03/07/2009,23:00,1.2945
104,03/07/2009,23:20,1.29375
104,03/07/2009,23:40,1.25134
104,04/07/2009,0:00,1.81194
104,04/07/2009,0:20,0.78889
104,04/07/2009,0:40,0.9473
104,04/07/2009,1:00,0.83284
104,04/07/2009,1:20,0.88703
104,04/07/2009,1:40,1.03954
104,04/07/2009,2:00,1.34275
104,04/07/2009,2:20,1.80873
104,04/07/2009,2:40,1.77328
104,04/07/2009,3:00,1.82157
104,04/07/2009,3:20,1.37105
104,04/07/2009,3:40,1.66391
104,04/07/2009,4:00,1.6648
104,04/07/2009,4:20,2.1356
104,04/07/2009,4:40,2.70103
104,04/07/2009,5:00,2.55915
104,04/07/2009,5:20,2.46733
104,04/07/2009,5:40,2.43171
104,04/07/2009,6:00,2.75075
104,04/07/2009,6:20,2.74839
104,04/07/2009,6:40,2.23142
104,04/07/2009,7:00,2.16148
